array_size,comparisons,swaps
1700,26471,6226
1700,25816,6190
1700,27390,6174
1700,27526,6232
1700,26799,6235
1700,28091,6161
1700,26858,6179
1700,26155,6195
1700,27861,6216
1700,26290,6227
1700,26939,6218
1700,26372,6219
1700,26003,6254
1700,25893,6247
1700,27177,6231
1700,27097,6243
1700,25685,6318
1700,26263,6250
1700,25806,6230
1700,26369,6194
1700,26989,6176
1700,26064,6296
1700,27012,6202
1700,26756,6252
1700,25495,6224
1700,25960,6206
1700,27625,6208
1700,25854,6296
1700,26438,6188
1700,25855,6222
1700,26542,6186
1700,25664,6267
1700,27822,6145
1700,27720,6174
1700,27114,6176
1700,26139,6235
1700,26969,6218
1700,27746,6130
1700,26260,6243
1700,27625,6181
1700,25852,6265
1700,26871,6195
1700,25819,6240
1700,27022,6200
1700,25511,6254
1700,26112,6213
1700,26216,6170
1700,24495,6267
1700,24788,6283
1700,25586,6308
1700,26882,6157
1700,28497,6157
1700,26483,6216
1700,25389,6246
1700,25504,6233
1700,26209,6245
1700,26954,6180
1700,25749,6267
1700,26111,6243
1700,27836,6183
1700,27378,6141
1700,28514,6131
1700,26585,6240
1700,27426,6126
1700,26473,6258
1700,26220,6195
1700,26018,6275
1700,27262,6209
1700,26004,6260
1700,27437,6259
1700,25848,6232
1700,26030,6274
1700,27536,6152
1700,25827,6207
1700,27157,6159
1700,28880,6135
1700,25914,6244
1700,27200,6215
1700,25426,6265
1700,27622,6228
1700,26643,6252
1700,26410,6264
1700,25769,6256
1700,25917,6300
1700,26315,6309
1800,27036,6681
1800,29166,6552
1800,28545,6593
1800,27091,6700
1800,29351,6543
1800,30816,6591
1800,29848,6549
1800,29768,6538
1800,27905,6637
