array_size,comparisons,swaps
1100,19623,9854
1100,17717,7640
1100,15786,7699
1100,16448,8338
1100,17421,7132
1100,17377,7500
1100,16375,7206
1100,17909,7161
1100,19932,7526
1100,17563,7755
1100,17029,7517
1100,16491,7566
1100,16609,7157
1100,20210,8277
1100,15119,7445
1100,20133,8297
1100,16985,7605
1100,15730,7114
1100,17301,7670
1100,19282,7961
1100,17085,7617
1100,17137,7560
1100,15649,7324
1100,16885,7202
1100,17035,8039
1100,19134,7264
1100,18218,8500
1100,21464,8279
1100,15757,7252
1100,15535,6910
1100,19596,6989
1100,17038,7604
1100,17175,6990
1100,16948,8543
1100,16207,7767
1100,19882,7945
1100,16125,7875
1100,18657,7120
1100,16093,8288
1100,17600,7451
1100,17208,7597
1100,15918,7161
1100,16606,7382
1100,18094,8349
1100,16836,7995
1100,16470,7449
1100,17357,7051
1100,17176,8742
1100,16652,7894
1100,17284,7272
1100,16432,7871
1100,16440,7422
1100,18030,10154
1100,18210,7224
1100,16763,7470
1100,16926,7469
1100,17049,7451
1100,20031,8502
1100,17364,7881
1100,16846,7635
1100,16432,7750
1100,16971,7748
1100,18451,7641
1100,17026,7437
1100,15915,6982
1100,18840,8497
1100,19871,8317
1100,16825,7489
1100,16600,7957
1100,17646,6808
1100,16910,7925
1100,18289,7131
1100,17835,7531
1100,16619,7407
1100,17523,8210
1100,16260,6992
1100,16829,8286
1100,21580,8316
1100,17114,7244
1100,18035,8693
1100,17751,6752
1100,20305,7491
1100,20698,7439
1100,17461,7478
1100,17728,7878
1100,21665,8990
1100,15434,7337
1200,19932,8283
1200,18131,8341
1200,20759,9087
1200,19306,7446
1200,18319,8255
1200,19091,8744
1200,18608,7786
1200,18667,8451
1200,19533,8033
1200,22084,9479
1200,20389,8940
1200,17980,8827
1200,19048,8209
1200,22257,8741
1200,20009,8919
1200,20250,8992
1200,22182,9006
1200,20956,8113
1200,19316,8220
1200,19543,8325
1200,20121,9534
1200,17029,7752
1200,21654,10006
1200,20557,8424
1200,17687,8552
1200,18434,8303
1200,18670,8981
1200,20393,8633
1200,18246,7836
1200,18808,7686
1200,19384,8269
1200,22117,10384
1200,18616,8976
1200,18093,7930
1200,19932,10058
