array_size,comparisons,swaps
1000,33483,2737
1000,33040,2867
1000,31819,2801
1000,31883,2753
1000,31158,2755
1000,33730,2790
1000,34538,2801
1000,34592,2734
1000,31691,2811
1000,32841,2817
1000,32093,2761
1000,35531,2757
1000,30547,2818
1000,32710,2736
1000,31256,2803
1000,32447,2776
1000,33918,2809
1000,34887,2722
1000,31805,2713
1000,34601,2731
1000,34444,2844
1000,33927,2767
1000,32278,2765
1000,36378,2805
1000,32121,2780
1000,32804,2823
1000,33443,2759
1000,30105,2737
1000,30650,2774
1000,33818,2754
1000,32314,2731
1000,33546,2817
1000,31483,2736
1000,33565,2810
1000,32662,2821
1000,32568,2740
1000,34016,2827
1000,31049,2811
1000,31363,2778
1000,33648,2787
1000,32463,2753
1000,31223,2862
1000,30566,2802
1000,31883,2786
1000,35455,2693
1000,30888,2708
1000,32345,2802
1000,33042,2809
1000,33580,2775
1000,34548,2718
1000,30778,2738
1000,30858,2780
1000,34305,2716
1000,32124,2829
1000,32480,2762
1000,33902,2767
1000,35374,2865
1000,32927,2792
1000,31826,2827
1000,33636,2720
1000,30507,2770
1000,34123,2770
1000,31350,2764
1000,31427,2848
1000,33195,2744
1000,31506,2806
1000,33686,2753
1000,32259,2731
1000,36755,2848
1000,32444,2771
1000,33575,2761
1100,35886,3099
1100,33380,3135
1100,37022,3067
1100,37628,3112
1100,36276,3074
1100,32969,3098
1100,37593,3175
1100,36443,3096
1100,35449,3194
1100,36621,3051
1100,36887,3092
1100,35853,3106
1100,36857,3105
1100,37150,3071
1100,35369,3136
1100,33759,3159
1100,37332,3047
1100,35715,3050
1100,35108,3010
1100,35304,3064
1100,34760,3101
1100,36417,3126
1100,36326,3056
1100,34980,3134
1100,35991,3145
1100,35819,3037
1100,38318,3145
1100,37448,3087
1100,36709,3098
1100,40402,3121
1100,40038,3106
1100,38031,3053
1100,34609,3096
1100,34725,3072
1100,38375,2967
1100,37391,3082
1100,38226,3087
1100,36388,3093
1100,38403,3044
1100,37516,3054
1100,37288,3048
1100,38750,2960
1100,37796,3109
1100,37953,3055
1100,40779,3094
1100,36263,3092
1100,36754,3160
1100,36572,3033
1100,37340,3100
1100,34150,3133
1100,34982,3133
1100,35264,3094
1100,38697,3052
1100,39421,3056
1100,37395,3167
1100,37413,3051
1100,37052,3108
1100,35764,3032
1100,36463,3068
1100,35328,3134
1100,39774,3068
1100,37368,3151
1100,36356,3110
1100,34707,3144
1100,38856,3081
1100,36771,2988
1100,36662,3134
1100,35873,3079
1100,37461,3068
1100,36897,3176
1100,38347,3062
1100,34291,3172
1100,37339,3123
1100,35132,3112
1100,36457,3027
1100,36814,3076
1100,37360,3102
1100,36559,3065
1100,38098,3089
1100,38332,3060
1100,35499,3073
1100,39259,3128
1100,37596,3060
1100,39029,3072
1100,38754,2985
1100,39265,3091
1100,35985,3024
1100,37467,3130
1100,36789,3159
1100,36259,3039
1100,38976,2978
1100,36141,3088
1100,37007,3051
1100,35588,3083
1100,40089,2995
1100,37862,3121
1100,35711,3153
1100,35387,3074
1100,37381,3101
1100,35206,3107
1100,39352,3080
1200,40729,3388
1200,41737,3420
1200,39605,3413
1200,41410,3391
1200,39618,3445
1200,37704,3427
1200,41218,3391
1200,40492,3345
1200,37722,3489
1200,41869,3403
1200,41032,3546
1200,40330,3487
1200,40616,3390
1200,42488,3387
1200,42228,3421
1200,43781,3454
1200,39783,3412
1200,39374,3405
1200,40506,3466
1200,39930,3465
1200,40351,3432
1200,37500,3438
1200,41266,3439
1200,40646,3389
1200,41558,3389
1200,40999,3485
1200,38414,3439
1200,40506,3523
1200,44764,3380
1200,40921,3385
1200,38516,3393
1200,41234,3501
1200,41350,3393
1200,40362,3409
1200,40754,3492
1200,39038,3475
1200,41046,3458
1200,41293,3461
1200,38759,3426
1200,39698,3358
1200,41490,3422
1200,40580,3358
1200,40664,3450
1200,40091,3493
1200,41112,3395
1200,40735,3331
1200,39488,3484
1200,39496,3503
1200,39925,3452
1200,42129,3400
1200,41956,3363
1200,38198,3442
1200,39410,3425
1200,40243,3396
1200,40416,3358
1200,45667,3362
1200,41099,3387
1200,41895,3401
1200,42825,3376
1200,41512,3424
1200,41549,3457
1200,40974,3402
1200,40760,3494
1200,43788,3390
1200,41585,3331
1200,39111,3538
1200,39224,3441
1200,39431,3511
1200,40715,3414
1200,42045,3367
1200,41885,3403
1200,39084,3444
1200,39924,3375
1200,40067,3410
1200,37931,3447
1200,38153,3480
1200,41793,3442
1200,38107,3412
1200,40218,3423
1200,42006,3381
1200,38761,3356
1200,41003,3403
1200,40237,3430
1200,40317,3402
1200,39716,3452
1200,40777,3412
1200,39111,3451
1200,42894,3495
1200,39578,3402
1200,39708,3454
1200,37433,3433
1200,40755,3426
1200,38971,3395
1200,41178,3384
1200,38807,3387
1200,39039,3466
1200,42498,3414
1200,38905,3457
1200,43615,3309
1200,41765,3492
1200,39077,3505
1300,44796,3716
1300,45035,3743
1300,48856,3760
1300,44287,3853
1300,44536,3829
1300,42222,3759
1300,44293,3719
1300,44294,3715
1300,43285,3792
1300,42813,3741
1300,44263,3736
1300,43527,3656
1300,45267,3699
1300,44854,3824
1300,42711,3821
1300,44448,3669
1300,42851,3753
1300,44080,3761
1300,42842,3782
1300,45513,3757
1300,46806,3709
1300,45366,3841
1300,44606,3804
1300,42525,3747
1300,45694,3707
1300,41770,3700
1300,44370,3770
1300,46122,3601
1300,42682,3822
