array_size,comparisons,swaps
1200,50256,3649
1200,51626,3689
1200,51668,3595
1200,52475,3689
1200,52177,3676
1200,50294,3695
1200,47440,3685
1200,53580,3734
1200,50736,3708
1200,52936,3703
1200,47479,3647
1200,53264,3558
1200,52839,3693
1200,48979,3668
1200,51503,3567
1200,50919,3639
1200,54488,3591
1200,48973,3742
1200,54820,3674
1200,55015,3625
1200,53660,3605
1200,54247,3624
1200,53359,3615
1200,51139,3591
1200,52436,3705
1200,50001,3706
1200,52281,3630
1200,52361,3568
1200,51619,3634
1200,53127,3599
1200,51430,3640
1200,52638,3629
1200,51552,3655
1200,49449,3762
1200,53418,3664
1200,54094,3600
1200,52382,3688
1200,53888,3611
1200,51072,3630
1200,53063,3569
1200,53608,3656
1200,50617,3760
1200,52842,3705
1200,55690,3614
1200,50224,3753
1200,55460,3674
1200,50509,3588
1200,52462,3594
1200,52364,3633
1200,50426,3660
1200,53692,3607
1200,49968,3657
1200,51990,3559
1200,51198,3620
1200,52550,3565
1200,55383,3596
1200,50229,3689
1200,50460,3776
1200,51813,3702
1200,51642,3765
1200,54007,3634
1200,50418,3518
1200,51788,3671
1200,51496,3639
1200,51515,3701
1200,48545,3681
1200,46892,3754
1200,52275,3525
1200,49600,3715
1200,58252,3593
1300,55710,3972
1300,59292,3997
1300,59590,3931
1300,60502,4078
1300,58615,3863
1300,53540,3999
1300,54872,3998
1300,58895,3972
1300,53731,4074
1300,55556,3943
1300,57540,4071
1300,62821,4050
1300,57585,3909
1300,56048,4009
1300,55829,4061
1300,57602,4002
1300,56432,3925
1300,57328,3974
1300,61608,3979
1300,57760,4018
1300,57707,3941
1300,55699,3991
1300,54479,4019
1300,58404,3988
1300,57689,4053
1300,57242,4061
1300,57789,4001
1300,56742,4012
1300,53318,4057
1300,55048,3960
1300,60139,4079
1300,57459,4075
1300,63269,3841
1300,61806,3917
1300,56420,4044
1300,56970,4042
1300,59393,3929
1300,58462,3870
1300,58063,4035
1300,59689,3974
1300,53930,4037
1300,58375,3979
1300,57477,4005
1300,57329,4042
1300,58456,3954
1300,60430,4064
1300,60132,4023
1300,59733,4020
1300,57208,4040
1300,55104,4158
1300,57635,4022
1300,51129,4002
1300,51918,3963
1300,56335,3996
1300,59265,3976
1300,55295,3968
1300,54740,4041
1300,59803,3973
1300,60781,3921
1300,58477,3929
1300,57998,4005
1300,58299,4001
1300,62856,4081
1300,55472,4082
1300,62161,3967
1300,56874,3993
1300,60777,3989
1300,56437,3980
1300,58916,3989
1300,56195,4024
1300,55859,3954
1300,58143,3967
1300,59232,3973
1300,61849,3869
1300,57358,4005
1300,54071,4074
1300,58798,4026
1300,57137,4118
1300,61076,3829
1300,56079,3948
1300,57437,3990
1300,54116,3961
1300,58084,4006
1300,59898,4072
1300,56178,4034
1300,53988,4087
1300,54849,3971
1300,57902,4142
1300,60225,3908
1300,55219,3921
1300,59186,4010
1300,54991,4057
1300,56319,4126
1300,59115,3982
1300,59007,3965
1300,57268,3962
1300,59840,3982
1300,56998,3984
1300,60633,3970
1300,54659,3939
1300,52714,3970
1400,61561,4369
1400,63729,4344
1400,60851,4396
1400,61626,4371
1400,63198,4505
1400,65625,4274
1400,65870,4351
1400,60859,4386
1400,62758,4331
1400,64824,4285
1400,58643,4435
1400,62129,4308
1400,67870,4289
1400,57854,4499
1400,59798,4534
1400,62597,4348
1400,60873,4193
1400,61431,4403
1400,62940,4320
1400,70558,4388
1400,62668,4312
1400,63708,4346
1400,59796,4467
1400,62543,4275
1400,64083,4356
1400,60852,4294
1400,64839,4310
1400,60885,4408
1400,65392,4396
1400,58143,4439
1400,60782,4380
1400,62755,4412
1400,64107,4321
1400,60934,4467
1400,65619,4319
1400,66561,4273
1400,62877,4248
1400,64611,4260
1400,64330,4497
1400,63174,4423
1400,63656,4305
1400,61826,4422
1400,67751,4384
1400,65434,4306
1400,61765,4330
1400,63512,4309
1400,62674,4313
1400,63570,4341
1400,64716,4369
1400,64427,4370
1400,68127,4323
1400,62167,4382
1400,62433,4267
1400,61234,4286
1400,64130,4343
1400,65970,4269
1400,65370,4349
1400,63950,4289
1400,58793,4315
1400,58463,4350
1400,62881,4266
1400,60119,4426
1400,62497,4221
1400,65401,4315
1400,64244,4371
1400,63157,4256
1400,65165,4462
1400,60071,4278
1400,60389,4390
1400,64183,4377
1400,60151,4352
1400,63430,4415
1400,66027,4300
1400,65639,4294
1400,62298,4317
1400,63023,4393
1400,64017,4302
1400,64572,4306
1400,69948,4319
1400,65795,4311
1400,62204,4290
1400,61289,4489
1400,60655,4372
1400,64355,4315
1400,62970,4352
1400,63998,4367
1400,64550,4420
1400,61272,4379
1400,61879,4309
1400,60765,4410
1400,66742,4296
1400,63354,4215
1400,64096,4471
1400,65060,4326
1400,60615,4347
1400,60180,4414
1400,62008,4219
1400,66411,4286
1400,57133,4375
1400,62665,4340
1400,64536,4400
1500,65228,4651
1500,64772,4688
1500,72121,4559
1500,66511,4727
1500,64293,4715
1500,66939,4557
1500,69249,4617
1500,67510,4727
1500,69121,4570
1500,65778,4785
1500,67603,4811
1500,70048,4826
1500,72241,4606
1500,72158,4616
1500,68455,4698
1500,69190,4607
1500,70261,4739
1500,67996,4745
1500,68423,4746
1500,67424,4687
1500,64739,4764
1500,70344,4631
1500,64191,4818
1500,68000,4641
1500,67355,4808
1500,67316,4685
1500,70047,4558
1500,67556,4868
1500,66780,4637
1500,68140,4659
1500,68998,4720
1500,67526,4616
1500,65642,4819
1500,68917,4707
1500,70358,4705
1500,69043,4697
1500,65546,4624
1500,66152,4693
1500,67695,4735
1500,70717,4640
1500,63369,4592
1500,69322,4672
1500,68789,4783
1500,68442,4722
1500,72657,4694
1500,68148,4834
1500,65900,4667
1500,66947,4841
1500,66250,4718
1500,68224,4698
1500,73374,4624
1500,68283,4641
1500,73013,4713
1500,69274,4727
1500,68383,4732
1500,70346,4587
1500,67701,4753
1500,68350,4759
1500,66454,4783
1500,70222,4662
1500,70665,4775
1500,65557,4718
1500,70512,4661
1500,71034,4793
1500,70290,4641
1500,70631,4729
1500,69346,4735
1500,67323,4717
1500,63966,4749
1500,63934,4623
1500,69530,4691
1500,66739,4718
1500,71245,4751
1500,64525,4760
1500,66717,4653
1500,72751,4635
1500,67281,4694
1500,69271,4686
1500,68198,4803
1500,69680,4741
1500,68914,4620
1500,65492,4675
1500,72191,4820
1500,71982,4629
1500,68432,4698
1500,64695,4664
1500,71264,4564
1500,67555,4609
1500,70764,4589
1500,66470,4697
1500,65882,4641
1500,67901,4725
1500,69806,4730
1500,71858,4787
1500,63916,4681
1500,66517,4646
1500,74694,4717
1500,71295,4802
1500,70118,4583
1500,67464,4625
1500,66802,4774
1600,75997,5129
1600,70325,5216
1600,75902,5084
1600,73939,4991
1600,71588,5105
1600,74469,5033
1600,67325,5148
1600,73226,5033
1600,80629,4944
1600,75723,5022
1600,74784,4919
1600,76217,4923
1600,72271,5085
1600,72809,4938
1600,69771,5129
1600,67614,5268
1600,79494,5077
1600,74995,4933
1600,74551,4964
1600,77302,5002
1600,70380,5127
1600,76421,5144
1600,72881,5033
1600,78363,4928
1600,73964,4909
1600,75266,5172
1600,74880,5112
1600,74534,4935
1600,68992,5155
1600,69719,4978
1600,73197,4933
1600,74178,5136
1600,73179,5082
1600,67267,4997
1600,71702,5070
1600,72083,4940
1600,78579,5053
1600,73965,5110
1600,74028,4905
1600,79485,5088
1600,78391,5026
1600,74337,5123
1600,71111,5213
1600,73659,5100
1600,71635,5033
1600,72905,5073
1600,73109,5018
1600,80272,5002
1600,73347,5034
1600,73429,5100
1600,72488,5155
1600,72272,5092
1600,75113,5043
1600,69054,5092
1600,73533,5061
1600,76698,5039
1600,77060,5005
1600,79591,4963
1600,72391,5014
1600,78636,4956
1600,71593,5075
1600,78722,5002
1600,70643,5047
1600,70635,5167
1600,74248,5012
1600,69908,5060
1600,72717,5169
1600,73577,4983
1600,81853,4913
1600,77980,5173
1600,73489,4979
1600,74551,4943
1600,72699,5010
1600,71816,5019
1600,75334,5052
1600,73439,5138
1600,74692,4894
1600,79009,4945
1600,74053,5055
1600,76167,4948
1600,74392,5002
1600,73074,5161
1600,71046,5104
1600,75081,5066
1600,76295,5026
1600,73950,5136
1600,72621,5016
1600,69604,5182
1600,75732,5050
1600,75608,5011
1600,69935,5111
1600,74712,5075
1600,71108,5050
1600,69778,5032
1600,73987,5161
1600,73910,4949
1600,72975,5140
1600,73624,5052
1600,75116,4980
1600,77532,4991
1600,74763,4998
1700,75543,5395
1700,76526,5408
1700,79196,5389
1700,85395,5349
1700,79615,5493
1700,79685,5345
1700,75661,5367
1700,78017,5509
1700,80689,5358
1700,77387,5352
1700,72035,5435
1700,84697,5326
1700,79527,5514
1700,78517,5525
1700,74453,5345
1700,75537,5416
1700,78895,5434
1700,76511,5467
1700,76762,5454
1700,81505,5493
1700,77357,5441
1700,76795,5456
1700,82368,5454
1700,79925,5444
1700,81332,5297
1700,77190,5431
1700,78174,5506
1700,77974,5370
1700,79825,5443
1700,85704,5381
1700,80988,5374
1700,75974,5383
1700,85895,5462
1700,80422,5296
1700,77229,5372
1700,82904,5494
1700,77214,5388
1700,80311,5494
1700,80139,5397
1700,80647,5321
1700,80916,5273
1700,76958,5445
1700,76208,5476
1700,76366,5462
1700,77867,5261
1700,81515,5414
1700,79359,5326
1700,78199,5487
1700,77552,5483
1700,77506,5291
1700,81582,5457
1700,82113,5176
1700,83936,5311
1700,77971,5493
1700,83399,5359
1700,75812,5459
1700,81705,5382
1700,78575,5425
1700,78745,5361
1700,82957,5460
1700,84637,5445
1700,78930,5327
1700,76790,5472
1700,74854,5568
1700,80487,5253
1700,74215,5553
1700,77695,5510
1700,76826,5502
