array_size,comparisons,swaps
1700,6897,982
1700,5916,1125
1700,4373,744
1700,4510,966
1700,2999,556
1700,3159,739
1700,5075,946
1700,5530,885
1700,5180,912
1700,8067,1001
1700,7875,1207
1700,7249,1089
1700,3385,542
1700,4213,920
1700,7500,922
1700,3698,926
1700,6432,912
1700,4927,727
1700,5968,624
1700,5313,943
1700,6314,1072
1700,3274,637
1700,4766,932
1700,3880,618
1700,8929,1157
1700,3931,737
1700,5914,943
1700,4037,910
1700,4983,908
1700,4053,620
1700,5038,1046
1700,5964,963
1700,3158,456
1700,3394,639
1700,3333,708
1700,5666,927
1700,7639,1023
1700,5421,971
1700,2065,180
1700,5713,944
1700,2594,290
1700,4408,873
1700,3422,728
1800,4971,967
1800,4712,986
1800,2292,327
1800,4510,907
1800,4811,1016
1800,4259,750
1800,2490,308
1800,3835,269
1800,3843,826
1800,4863,759
1800,6893,1027
1800,5072,993
1800,6597,884
1800,2784,398
1800,5313,963
1800,4637,953
1800,6986,1101
1800,5716,1155
1800,4496,790
1800,6173,996
1800,4284,808
1800,7790,992
1800,3446,798
1800,7542,896
1800,5143,1034
1800,3742,706
1800,4633,943
1800,9324,1204
1800,7767,1277
1800,8425,1247
1800,8790,1254
1800,7706,1220
1800,4848,818
1800,3725,656
1800,5064,901
1800,6778,1055
1800,5619,1000
1800,5836,1057
1800,6926,1115
1800,6431,965
1800,5830,989
1800,7320,1145
1800,4893,1006
1800,9334,1112
1800,5178,1139
1800,7500,1132
1800,4576,875
1800,4386,981
1800,3523,690
1800,6370,1208
1800,4820,1026
1800,6768,1201
1800,6501,877
1800,6934,1177
1800,9732,1203
1800,4011,898
1800,3536,811
1800,5118,1064
1800,3249,708
1800,7324,1152
1800,3687,846
1800,7171,933
1800,7979,1197
1800,6256,1201
1800,4394,819
1800,5381,951
1800,5609,1028
1800,6537,1038
1800,5320,1024
1800,8382,1225
1800,5910,1039
1800,7526,1129
1800,6160,802
1800,5823,1070
1800,7976,1146
1800,4039,737
1800,4382,829
1800,7102,1216
1800,5322,712
1800,5063,914
1800,3451,487
1800,3846,776
1800,5855,1058
1800,4629,973
1800,3458,634
1800,3623,838
1800,2934,692
1800,6582,1170
1800,4207,699
1800,5778,841
1800,2711,369
1800,3965,833
1800,5816,1078
1800,5252,1025
1800,2822,599
1800,2792,552
1800,3523,558
1800,4144,501
1800,5903,382
1800,2725,486
1900,3874,330
1900,4962,958
1900,4905,1004
1900,5515,842
1900,8062,1187
1900,3612,773
1900,6139,574
1900,5245,976
1900,8473,1104
1900,2756,508
1900,3237,733
1900,4455,927
1900,5083,946
1900,8253,1246
1900,4258,647
1900,4603,917
1900,6106,1013
1900,5458,991
1900,5571,1076
1900,9106,1133
1900,8241,1200
1900,4900,706
1900,9392,1204
1900,7548,1189
1900,5783,1132
1900,3678,825
1900,5150,821
1900,9155,1391
1900,5009,883
1900,6479,1134
1900,4380,893
1900,7803,975
1900,4244,841
1900,4435,683
1900,5324,820
1900,7230,1138
1900,7054,1207
1900,7644,1214
1900,5162,896
1900,6186,917
1900,5366,1156
1900,7122,914
1900,8657,1347
1900,4010,890
1900,4585,938
1900,4377,1051
1900,3139,633
1900,6518,1195
1900,5497,1096
1900,14077,1523
1900,5161,694
1900,7748,1252
1900,5891,1162
1900,4411,1011
1900,3357,698
1900,4838,762
1900,10850,1342
1900,8699,1406
1900,4343,876
1900,5167,1106
1900,4772,922
1900,4883,905
1900,3659,804
1900,8870,1294
1900,8688,1254
1900,5407,1141
1900,4978,998
1900,4063,714
1900,5520,1124
1900,7106,1217
1900,5197,1065
1900,4084,816
1900,4216,876
1900,13254,1350
1900,5332,1048
1900,5197,881
